Plataforma;Título;Tipo de Conteúdo;Ano de Lançamento;Nº Temporadas/Filmes na Saga;Nº de Episódios;Género;Produtor/Artista;Classificação IMDb;Classificação Etária (PEGI);Duração (minutos)
Spotify PT;Remember That Night?;Música;2020;NULL;NULL;indie;Sara Kays;NULL;Livre;3.79
Spotify PT;ROXANNE;Música;2019;NULL;NULL;indie;Arizona Zervas;NULL;18+;2.73
Spotify PT;Repeat Until Death;Música;2018;NULL;NULL;indie;Novo Amor;NULL;Livre;3.9
Spotify PT;Rosemary;Música;2012;NULL;NULL;indie;Deftones;NULL;Livre;6.89
Spotify PT;Creep;Música;1993;NULL;NULL;indie;Radiohead;NULL;18+;3.98
Spotify PT;Routines In The Night;Música;2024;NULL;NULL;indie;Twenty One Pilots;NULL;Livre;3.38
Spotify PT;Red Eyes;Música;2014;NULL;NULL;indie;The War On Drugs;NULL;Livre;4.98
Spotify PT;Reckoner;Música;2007;NULL;NULL;indie;Radiohead;NULL;Livre;4.84
Spotify PT;Rebellion (Lies);Música;2004;NULL;NULL;indie;Arcade Fire;NULL;Livre;5.18
Spotify PT;Otherside;Música;1999;NULL;NULL;funk;Red Hot Chili Peppers;NULL;Livre;4.26
Spotify PT;Olha A Explosão;Música;2016;NULL;NULL;funk;MC Kevinho;NULL;Livre;2.7
Spotify PT;Os Bico Tão Se Perguntando (Let’s Go 3);Música;2023;NULL;NULL;funk;MC PH;NULL;18+;2.96
Spotify PT;O Poder Dessa Garota;Música;2022;NULL;NULL;funk;Mc Gabzin;NULL;Livre;2.28
Spotify PT;O Grave Bater;Música;2017;NULL;NULL;funk;MC Kevinho;NULL;Livre;3.03
Spotify PT;Oh Juliana;Música;2020;NULL;NULL;funk;Niack;NULL;Livre;2.55
Spotify PT;Olá Moça;Música;2024;NULL;NULL;funk;Mc IG;NULL;Livre;2.74
Spotify PT;Opções;Música;2023;NULL;NULL;funk;Chefin;NULL;18+;3.01
Spotify PT;O Bebê;Música;2018;NULL;NULL;funk;MC Kevinho;NULL;Livre;2.97
Spotify PT;Oh Novinha;Música;2016;NULL;NULL;funk;Mc Don Juan;NULL;18+;3.59
Spotify PT;Os Menino Tá Com o Pacote;Música;2023;NULL;NULL;funk;MC PH;NULL;18+;3.06
Spotify PT;Tá OK;Música;2023;NULL;NULL;funk;DENNIS;NULL;Livre;1.53
Spotify PT;Oh Nanana;Música;2017;NULL;NULL;funk;Bonde R300;NULL;18+;3.63
Spotify PT;Ô Moça;Música;2020;NULL;NULL;funk;MC Zaquin;NULL;Livre;3.02
Spotify PT;Os Muleke É Liso;Música;2014;NULL;NULL;funk;MC Rodolfinho;NULL;Livre;3.88
Spotify PT;Open Your Eyes;Música;1997;NULL;NULL;funk;Guano Apes;NULL;Livre;3.13
Spotify PT;Gaiola É o Troco;Música;2019;NULL;NULL;funk;MC Du Black;NULL;18+;3.12
Spotify PT;Hoje o Dia Tá Bonito;Música;2024;NULL;NULL;funk;MC Marks;NULL;Livre;1.83
Spotify PT;Ordem do Mano;Música;2024;NULL;NULL;funk;Mc Poze do Rodo;NULL;18+;3.26
Spotify PT;Opção;Música;2021;NULL;NULL;funk;Mc Kevin;NULL;18+;4.18
Spotify PT;Ojitos Lindos;Música;2022;NULL;NULL;trap;Bad Bunny;NULL;Livre;4.3
Spotify PT;one of wun;Música;2024;NULL;NULL;trap;Gunna;NULL;18+;2.4
Spotify PT;Olha oq ce fez comigo;Música;2024;NULL;NULL;trap;WIU;NULL;18+;3.47
Spotify PT;Outros Corpos;Música;2024;NULL;NULL;trap;Orochi;NULL;Livre;3.15
Spotify PT;on one tonight;Música;2024;NULL;NULL;trap;Gunna;NULL;18+;1.51
Spotify PT;Oi Como Ce Tá?;Música;2022;NULL;NULL;trap;Vulgo FK;NULL;Livre;2.6
Spotify PT;O Som;Música;2024;NULL;NULL;trap;Matuê;NULL;18+;5.21
Spotify PT;Otro Atardecer;Música;2022;NULL;NULL;trap;Bad Bunny;NULL;Livre;4.07
Spotify PT;Outro Dia;Música;2019;NULL;NULL;trap;A Banca Records;NULL;18+;3.88
Spotify PT;Os Menino da Nova;Música;2024;NULL;NULL;trap;Supernova Ent;NULL;Livre;2.29
Spotify PT;Otra Noche Sin Ti;Música;2021;NULL;NULL;trap;J Balvin;NULL;Livre;3.82
Spotify PT;Acende o Isqueiro;Música;2019;NULL;NULL;trap;Orochi;NULL;Livre;3.46
Spotify PT;OA;Música;2023;NULL;NULL;trap;Anuel AA;NULL;18+;3.92
Spotify PT;O Meu Money;Música;2022;NULL;NULL;trap;LON3R JOHNY;NULL;Livre;2.77
Spotify PT;Se Preparó;Música;2017;NULL;NULL;trap;Ozuna;NULL;Livre;3.13
Spotify PT;Otro Trago - Remix;Música;2019;NULL;NULL;trap;Sech;NULL;18+;4.8
Spotify PT;Kenny G;Música;2019;NULL;NULL;trap;Matuê;NULL;18+;3.16
Spotify PT;Danza Kuduro;Música;2010;NULL;NULL;trap;Don Omar;NULL;Livre;3.31
Spotify PT;Con Calma;Música;2019;NULL;NULL;trap;Daddy Yankee;NULL;Livre;3.22
Spotify PT;Kiss Me Thru The Phone;Música;2008;NULL;NULL;trap;Soulja Boy;NULL;Livre;3.22
Spotify PT;Kyoto;Música;2023;NULL;NULL;trap;Omar Courtz;NULL;18+;4.13
Spotify PT;Mitsubishi;Música;2020;NULL;NULL;trap;Orochi;NULL;18+;3.04
Spotify PT;Celebridade;Música;2020;NULL;NULL;trap;Orochi;NULL;18+;3.85
Spotify PT;CONFISSÕES PT2;Música;2024;NULL;NULL;trap;Nagalli;NULL;18+;2.43
Spotify PT;Loucura;Música;2023;NULL;NULL;trap;Borges;NULL;18+;3.0
Spotify PT;Vida Chique;Música;2022;NULL;NULL;trap;Veigh;NULL;18+;3.51
Spotify PT;Antes do Sol Nascer;Música;2020;NULL;NULL;trap;Orochi;NULL;18+;3.82
Spotify PT;Champagne;Música;2021;NULL;NULL;trap;Orochi;NULL;18+;4.08
Spotify PT;Qué Más Pues?;Música;2021;NULL;NULL;trap;J Balvin;NULL;Livre;3.62
Spotify PT;Licor 43;Música;2022;NULL;NULL;trap;KayBlack;NULL;18+;2.37
Spotify PT;Sereia;Música;2023;NULL;NULL;trap;Orochi;NULL;18+;4.91
Spotify PT;King's Dead (with Kendrick Lamar Future & James Blake);Música;2018;NULL;NULL;trap;Jay Rock;NULL;18+;3.83
Spotify PT;Kill Yourself (Part III);Música;2015;NULL;NULL;trap;$uicideboy$;NULL;18+;2.42
Spotify PT;Joga Pra Lua;Música;2024;NULL;NULL;funk;Anitta;NULL;Livre;2.09
Spotify PT;Joga O Bum Bum Tam Tam;Música;2017;NULL;NULL;funk;MC Fioti;NULL;18+;2.59
Spotify PT;Jogo do Amor;Música;2018;NULL;NULL;funk;MC Bruninho;NULL;Livre;2.4
Spotify PT;Joga Essa Rabeta;Música;2022;NULL;NULL;funk;MC Teuzin PV;NULL;18+;2.58
Spotify PT;Joga na Cara;Música;2021;NULL;NULL;funk;MC Braz;NULL;18+;1.83
Spotify PT;JOIA RARA;Música;2023;NULL;NULL;funk;PEDRO SAMPAIO;NULL;Livre;2.55
Spotify PT;Jovens Milionários (Let's Go 2);Música;2023;NULL;NULL;funk;MC PH;NULL;18+;3.19
Spotify PT;Jesus Olhou pra Mim;Música;2020;NULL;NULL;funk;MC Marks;NULL;18+;3.87
Spotify PT;Downtown;Música;2017;NULL;NULL;funk;Anitta;NULL;Livre;3.22
Spotify PT;Junção Venenosa;Música;2021;NULL;NULL;funk;Mc Kevin;NULL;18+;3.43
Spotify PT;Jogo do Corinthians;Música;2023;NULL;NULL;funk;Mc IG;NULL;18+;2.45
Spotify PT;Just an Illusion;Música;1982;NULL;NULL;funk;Imagination;NULL;Livre;6.46
Spotify PT;Rather Be (feat. Jess Glynne);Música;2014;NULL;NULL;funk;Clean Bandit;NULL;Livre;3.8
Spotify PT;Nois Já Tá Rico;Música;2024;NULL;NULL;funk;Mc IG;NULL;Livre;4.8
Spotify PT;Ain't No Sunshine;Música;1971;NULL;NULL;funk;Bill Withers;NULL;Livre;2.08
Spotify PT;Ela joga no 7;Música;2023;NULL;NULL;funk;Tz da Coronel;NULL;Livre;3.33
Spotify PT;Just Like This;Música;1999;NULL;NULL;funk;Limp Bizkit;NULL;Livre;3.58
Spotify PT;Hip hop (sou eu e és tu);Música;2005;NULL;NULL;hip hop;Boss AC;NULL;Livre;3.71
Spotify PT;Hopeless Romantic (feat. Swae Lee);Música;2018;NULL;NULL;hip hop;Wiz Khalifa;NULL;18+;3.78
Spotify PT;Só Era Nós;Música;2022;NULL;NULL;hip hop;Hungria;NULL;Livre;3.25
Spotify PT;Sai do Meu Pé;Música;2015;NULL;NULL;hip hop;Hungria;NULL;Livre;3.73
Spotify PT;Seu Pai Falou;Música;2023;NULL;NULL;hip hop;Hungria;NULL;Livre;3.34
Spotify PT;Hop Off A Jet (feat. Travis Scott);Música;2019;NULL;NULL;hip hop;Young Thug;NULL;18+;2.9
Spotify PT;SUFFICE;Música;2023;NULL;NULL;hip hop;NF;NULL;Livre;4.43
Spotify PT;Swimming Pools (Drank);Música;2017;NULL;NULL;hip hop;Kendrick Lamar;NULL;18+;4.13
Spotify PT;Stand Up;Música;2007;NULL;NULL;hip hop;Guru;NULL;Livre;3.61
Spotify PT;CLYDE (I Hope at Least One of My Ex-Girlfriends Hears This);Música;2015;NULL;NULL;hip hop;$uicideboy$;NULL;18+;2.54
Spotify PT;State of Clarity;Música;2007;NULL;NULL;hip hop;Guru;NULL;Livre;3.54
Spotify PT;Street Hop;Música;2018;NULL;NULL;hip hop;Sacik Brow;NULL;Livre;3.13
Spotify PT;Still D.R.E.;Música;2008;NULL;NULL;hip hop;Dr. Dre;NULL;18+;4.47
Spotify PT;Sag My Pants;Música;2010;NULL;NULL;hip hop;Hopsin;NULL;18+;3.65
Spotify PT;SUPER HIP-HOP;Música;2024;NULL;NULL;hip hop;Febem;NULL;18+;2.6
Spotify PT;I Found;Música;2015;NULL;NULL;folk;Amber Run;NULL;Livre;4.55
Spotify PT;I Will Wait;Música;2012;NULL;NULL;folk;Mumford & Sons;NULL;Livre;4.61
Spotify PT;I Need My Girl;Música;2013;NULL;NULL;folk;The National;NULL;18+;4.09
Spotify PT;Inquietação;Música;1996;NULL;NULL;folk;José Mário Branco;NULL;Livre;3.84
Spotify PT;I'm a Believer - 2006 Remaster;Música;1967;NULL;NULL;folk;The Monkees;NULL;Livre;2.79
Spotify PT;It's Too Late;Música;1971;NULL;NULL;folk;Carole King;NULL;Livre;3.89
Spotify PT;Into the Mystic - 2013 Remaster;Música;1970;NULL;NULL;folk;Van Morrison;NULL;Livre;3.43
Spotify PT;Interludio - I've Never Been There - Ao Vivo no Estádio Cidade De Coimbra;Música;2023;NULL;NULL;folk;Os Quatro e Meia;NULL;Livre;1.24
Spotify PT;Into The Sun - EP Version;Música;2015;NULL;NULL;folk;Sons Of The East;NULL;Livre;5.01
Spotify PT;I Lied (with Allison Ponthier);Música;2021;NULL;NULL;folk;Lord Huron;NULL;Livre;3.91
Spotify PT;I Forget Where We Were;Música;2014;NULL;NULL;folk;Ben Howard;NULL;Livre;4.69
Spotify PT;I Still Haven't Found What I'm Looking For;Música;2021;NULL;NULL;folk;Sarah Jarosz;NULL;Livre;3.54
Spotify PT;I'm with You;Música;2018;NULL;NULL;folk;Vance Joy;NULL;Livre;4.0
Spotify PT;Layla;Música;1970;NULL;NULL;folk;Derek & The Dominos;NULL;Livre;7.06
Spotify PT;I Love You Like An Alcoholic;Música;2012;NULL;NULL;folk;The Taxpayers;NULL;Livre;3.6
Spotify PT;In Dreams;Música;2014;NULL;NULL;folk;Ben Howard;NULL;Livre;3.56
Spotify PT;I Think Of You;Música;1971;NULL;NULL;folk;Rodríguez;NULL;Livre;3.43
Spotify PT;It Ain't Me Babe;Música;2006;NULL;NULL;folk;Joan Baez;NULL;Livre;3.35
Spotify PT;If I Go I'm Goin;Música;2009;NULL;NULL;folk;Gregory Alan Isakov;NULL;Livre;4.45
Spotify PT;Tenho Que Me Decidir;Música;2023;NULL;NULL;funk;MC PH;NULL;18+;3.87
Spotify PT;Take A Look Around;Música;2000;NULL;NULL;funk;Limp Bizkit;NULL;Livre;5.35
Spotify PT;Também;Música;2024;NULL;NULL;funk;Mc Th;NULL;18+;2.03
Spotify PT;Terapia;Música;2020;NULL;NULL;funk;Mc Kevin;NULL;18+;3.54
Spotify PT;Toma Tapa;Música;2022;NULL;NULL;funk;Mc Jacaré;NULL;18+;2.05
Spotify PT;Te Maceto Depois Do Baile;Música;2024;NULL;NULL;funk;DJ Zigão;NULL;18+;3.82
Spotify PT;Tropa do Sem K.O;Música;2024;NULL;NULL;funk;MC Joãozinho VT;NULL;18+;6.27
Spotify PT;Trilogia 150;Música;2019;NULL;NULL;funk;MC Roger;NULL;18+;2.16
Spotify PT;The Next Episode;Música;1999;NULL;NULL;funk;Dr. Dre;NULL;18+;2.69
Spotify PT;Tumbalatum;Música;2016;NULL;NULL;funk;MC Kevinho;NULL;Livre;2.05
Spotify PT;Terremoto;Música;2019;NULL;NULL;funk;Anitta;NULL;Livre;2.44
Spotify PT;Tanto Faz;Música;2020;NULL;NULL;funk;MC L da Vinte;NULL;Livre;2.49
Spotify PT;Tem Café;Música;2017;NULL;NULL;funk;Gaab;NULL;18+;4.38
Spotify PT;Tudo no Sigilo;Música;2020;NULL;NULL;funk;Vytinho NG;NULL;18+;2.62
Spotify PT;Tchau Obrigado;Música;2021;NULL;NULL;funk;MC Ryan SP;NULL;18+;5.84
Spotify PT;Te Prometo;Música;2019;NULL;NULL;funk;DENNIS;NULL;Livre;2.69
Spotify PT;Tipo Gin - Ao Vivo;Música;2021;NULL;NULL;funk;MC Kevin o Chris;NULL;Livre;2.65
Spotify PT;Velha Infância - 2004 Digital Remaster;Música;2002;NULL;NULL;rock;Tribalistas;NULL;Livre;4.17
Spotify PT;Vienna;Música;1977;NULL;NULL;rock;Billy Joel;NULL;Livre;3.57
Spotify PT;Voa (Voa);Música;1998;NULL;NULL;rock;Quinta Do Bill;NULL;Livre;3.55
Spotify PT;Violent Pornography;Música;2005;NULL;NULL;rock;System Of A Down;NULL;18+;3.52
Spotify PT;Vamos Fugir;Música;2004;NULL;NULL;rock;Skank;NULL;Livre;4.0
Spotify PT;Veridis Quo;Música;2001;NULL;NULL;rock;Daft Punk;NULL;Livre;5.75
Spotify PT;Você Me Encantou Demais - Ao Vivo;Música;2012;NULL;NULL;rock;Natiruts;NULL;Livre;3.52
Spotify PT;Velvet Ring - 2023 Remaster;Música;2016;NULL;NULL;rock;Big Thief;NULL;Livre;2.6
Spotify PT;Você Me Leva ao Deserto;Música;2015;NULL;NULL;rock;Ministério Zoe;NULL;Livre;5.26
Spotify PT;Ventura Highway;Música;1972;NULL;NULL;rock;America;NULL;Livre;3.53
Spotify PT;VALENTINE;Música;2023;NULL;NULL;rock;Måneskin;NULL;Livre;3.62
Spotify PT;Via con me;Música;1981;NULL;NULL;rock;Paolo Conte;NULL;Livre;2.78
Spotify PT;Vicinity Of Obscenity;Música;2005;NULL;NULL;rock;System Of A Down;NULL;Livre;2.86
Spotify PT;Vou Deixar;Música;2003;NULL;NULL;rock;Skank;NULL;Livre;4.56
Spotify PT;Vapor barato;Música;1996;NULL;NULL;rock;O Rappa;NULL;Livre;4.39
Spotify PT;Bitter Sweet Symphony - Remastered 2016;Música;1997;NULL;NULL;rock;The Verve;NULL;Livre;5.95
Spotify PT;Tudo O Que Eu Te Dou;Música;1994;NULL;NULL;rock;Pedro Abrunhosa;NULL;Livre;3.89
Spotify PT;Duality;Música;2004;NULL;NULL;rock;Slipknot;NULL;Livre;4.21
Spotify PT;Vincent;Música;1971;NULL;NULL;rock;Don McLean;NULL;Livre;4.06
Spotify PT;How You Remind Me;Música;2001;NULL;NULL;metal;Nickelback;NULL;Livre;3.73
Spotify PT;Here Without You;Música;2002;NULL;NULL;metal;3 Doors Down;NULL;Livre;3.98
Spotify PT;Hail to the King;Música;2013;NULL;NULL;metal;Avenged Sevenfold;NULL;Livre;5.1
Spotify PT;Heavy Is the Crown;Música;2024;NULL;NULL;metal;Linkin Park;NULL;Livre;2.78
Spotify PT;Hypnotize;Música;2005;NULL;NULL;metal;System Of A Down;NULL;Livre;3.16
Spotify PT;Higher;Música;1999;NULL;NULL;metal;Creed;NULL;Livre;5.28
Spotify PT;Hero;Música;2009;NULL;NULL;metal;Skillet;NULL;Livre;3.11
Spotify PT;In the End;Música;2000;NULL;NULL;metal;Linkin Park;NULL;Livre;3.61
Spotify PT;Hot Dog;Música;2000;NULL;NULL;metal;Limp Bizkit;NULL;18+;3.84
Spotify PT;Heavy (feat. Kiiara);Música;2017;NULL;NULL;metal;Linkin Park;NULL;18+;2.83
Spotify PT;Here I Go Again - 2018 Remaster;Música;1987;NULL;NULL;metal;Whitesnake;NULL;Livre;4.59
Spotify PT;Hysteria;Música;1987;NULL;NULL;metal;Def Leppard;NULL;Livre;5.91
Spotify PT;Hallowed Be Thy Name - 2015 Remaster;Música;1982;NULL;NULL;metal;Iron Maiden;NULL;Livre;7.18
Spotify PT;Hunger Strike;Música;1990;NULL;NULL;metal;Temple Of The Dog;NULL;Livre;4.1
Spotify PT;Heaven and Hell;Música;1980;NULL;NULL;metal;Black Sabbath;NULL;Livre;6.96
Spotify PT;Here Without You - Acoustic Version;Música;2005;NULL;NULL;metal;3 Doors Down;NULL;Livre;3.87
Spotify PT;Holy Wars...The Punishment Due - 2004 Remix;Música;1990;NULL;NULL;metal;Megadeth;NULL;Livre;6.54
Spotify PT;One Step Closer;Música;2000;NULL;NULL;metal;Linkin Park;NULL;Livre;2.62
Spotify PT;Hey Joe;Música;1967;NULL;NULL;metal;Jimi Hendrix;NULL;Livre;3.5
Spotify PT;Help;Música;2017;NULL;NULL;metal;Papa Roach;NULL;Livre;3.58
Spotify PT;Rollin' (Air Raid Vehicle);Música;2000;NULL;NULL;funk;Limp Bizkit;NULL;18+;3.56
Spotify PT;Rabetão;Música;2017;NULL;NULL;funk;MC Lan;NULL;18+;2.84
Spotify PT;RAM TCHUM;Música;2024;NULL;NULL;funk;DENNIS;NULL;18+;2.16
Spotify PT;Replay;Música;2019;NULL;NULL;funk;MC Zaquin;NULL;18+;3.29
Spotify PT;recadin no espelho;Música;2024;NULL;NULL;funk;Luísa Sonza;NULL;18+;2.07
Spotify PT;Ritmo Mexicano;Música;2017;NULL;NULL;funk;Mc Gw;NULL;Livre;3.17
Spotify PT;Rockabye (feat. Sean Paul & Anne-Marie);Música;2018;NULL;NULL;funk;Clean Bandit;NULL;Livre;4.19
Spotify PT;Redes Sociais;Música;2021;NULL;NULL;funk;MC Luan da BS;NULL;Livre;3.29
Spotify PT;Lovely Day;Música;1977;NULL;NULL;funk;Bill Withers;NULL;Livre;4.24
Spotify PT;Rabiola;Música;2017;NULL;NULL;funk;MC Kevinho;NULL;Livre;2.93
Spotify PT;365 Dias (Vida Mansa);Música;2024;NULL;NULL;funk;MC Marks;NULL;Livre;8.79
Spotify PT;Refém - Papasessions #3;Música;2018;NULL;NULL;funk;L7NNON;NULL;Livre;3.22
Spotify PT;Revoada;Música;2022;NULL;NULL;funk;Mc Daniel;NULL;Livre;2.34
Spotify PT;Rave Na Praia;Música;2020;NULL;NULL;funk;Menor Teteu;NULL;18+;3.39
Spotify PT;A Terra Gira;Música;2020;NULL;NULL;folk;Os Quatro e Meia;NULL;Livre;3.29
Spotify PT;Amanhã;Música;2022;NULL;NULL;folk;Os Quatro e Meia;NULL;Livre;2.99
Spotify PT;Atlantis;Música;2016;NULL;NULL;folk;Seafret;NULL;Livre;3.82
Spotify PT;Ai Amor;Música;2018;NULL;NULL;folk;ANAVITÓRIA;NULL;Livre;3.68
Spotify PT;A Horse with No Name;Música;1972;NULL;NULL;folk;America;NULL;Livre;4.2
Spotify PT;American Pie;Música;1971;NULL;NULL;folk;Don McLean;NULL;Livre;8.61
Spotify PT;A Manta do Teu Coração;Música;2020;NULL;NULL;folk;Os Quatro e Meia;NULL;Livre;3.59
Spotify PT;Amarelo azul e branco;Música;2021;NULL;NULL;folk;ANAVITÓRIA;NULL;Livre;3.36
Spotify PT;A noite;Música;2014;NULL;NULL;folk;Tiê;NULL;Livre;3.63
Spotify PT;Agora Eu Quero Ir;Música;2016;NULL;NULL;folk;ANAVITÓRIA;NULL;Livre;3.21
Spotify PT;A Whiter Shade of Pale - Original Single Version;Música;2019;NULL;NULL;folk;Procol Harum;NULL;Livre;4.15
Spotify PT;The Alcott (feat. Taylor Swift);Música;2023;NULL;NULL;folk;The National;NULL;Livre;4.46
Spotify PT;The Air That I Breathe - 2008 Remaster;Música;1974;NULL;NULL;folk;The Hollies;NULL;Livre;4.29
Spotify PT;"Up Where We Belong - From ""An Officer And A Gentleman""";Música;1999;NULL;NULL;folk;Joe Cocker;NULL;Livre;3.88
Spotify PT;As the World Caves In;Música;2018;NULL;NULL;folk;Matt Maltese;NULL;Livre;3.65
Spotify PT;Amsterdam;Música;2013;NULL;NULL;folk;Gregory Alan Isakov;NULL;Livre;3.31
Spotify PT;Fadinho Alentejano;Música;2016;NULL;NULL;classical;Ricardo Ribeiro;NULL;Livre;3.39
Spotify PT;Fly;Música;2006;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;4.65
Spotify PT;"The Four Seasons: Concerto No. 2 in G Minor RV 315 ""L'estate"" (summer): III. Presto";Música;2015;NULL;NULL;classical;Antonio Vivaldi;NULL;Livre;2.8
Spotify PT;"The Four Seasons: Concerto No. 4 in F Minor RV 297 ""L'inverno"" (winter): I. Allegro non molto";Música;2015;NULL;NULL;classical;Antonio Vivaldi;NULL;Livre;3.36
Spotify PT;The Flower Garden;Música;2004;NULL;NULL;classical;Joe Hisaishi;NULL;Livre;2.98
Spotify PT;"The Four Seasons - Violin Concerto in F Minor Op. 8 No. 4 RV 297 ""Winter"": I. Allegro non molto";Música;2008;NULL;NULL;classical;Antonio Vivaldi;NULL;Livre;3.4
Spotify PT;Für Elise WoO 59;Música;1991;NULL;NULL;classical;Ludwig van Beethoven;NULL;Livre;3.14
Spotify PT;River Flows In You;Música;2001;NULL;NULL;classical;Yiruma;NULL;Livre;3.15
Spotify PT;Fantasia in D Minor K. 397;Música;2003;NULL;NULL;classical;Wolfgang Amadeus Mozart;NULL;Livre;5.28
Spotify PT;The Flying of a Leaf;Música;2017;NULL;NULL;classical;Mattia Vlad Morleo;NULL;Livre;3.04
Spotify PT;Für Elise Bagatelle in A Minor WoO 59;Música;2019;NULL;NULL;classical;Lang Lang;NULL;Livre;3.44
Spotify PT;Fyrsta;Música;2011;NULL;NULL;classical;Ólafur Arnalds;NULL;Livre;4.28
Spotify PT;"The Four Seasons Violin Concerto No. 2 in G Minor RV 315 ""L'estate"": III. Tempo impetuoso d'estate";Música;1999;NULL;NULL;classical;Antonio Vivaldi;NULL;Livre;2.51
Spotify PT;Four Dimensions;Música;2015;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;4.71
Spotify PT;Fama de Alfama (Bairro afamado);Música;2010;NULL;NULL;classical;Ricardo Ribeiro;NULL;Livre;4.67
Spotify PT;Fall On Me;Música;2018;NULL;NULL;classical;Andrea Bocelli;NULL;Livre;4.31
Spotify PT;Flight from the City;Música;2016;NULL;NULL;classical;Jóhann Jóhannsson;NULL;Livre;6.52
Spotify PT;Flora;Música;2022;NULL;NULL;classical;Ludovico Einaudi;NULL;Livre;5.68
Spotify PT;Aerials;Música;2001;NULL;NULL;metal;System Of A Down;NULL;Livre;3.92
Spotify PT;Alive;Música;1991;NULL;NULL;metal;Pearl Jam;NULL;Livre;5.68
Spotify PT;Always;Música;1994;NULL;NULL;metal;Bon Jovi;NULL;Livre;5.88
Spotify PT;Animal I Have Become;Música;2006;NULL;NULL;metal;Three Days Grace;NULL;Livre;3.86
Spotify PT;All The Small Things;Música;1999;NULL;NULL;metal;blink-182;NULL;Livre;2.78
Spotify PT;Like a Stone;Música;2002;NULL;NULL;metal;Audioslave;NULL;Livre;4.9
Spotify PT;A Place for My Head;Música;2000;NULL;NULL;metal;Linkin Park;NULL;Livre;3.08
Spotify PT;ATWA;Música;2001;NULL;NULL;metal;System Of A Down;NULL;Livre;2.94
Spotify PT;Alone;Música;1987;NULL;NULL;metal;Heart;NULL;Livre;3.65
Spotify PT;Afterlife;Música;2007;NULL;NULL;metal;Avenged Sevenfold;NULL;Livre;5.87
Spotify PT;All My Life;Música;2002;NULL;NULL;metal;Foo Fighters;NULL;Livre;4.39
Spotify PT;Sweet Child O' Mine;Música;1987;NULL;NULL;metal;Guns N' Roses;NULL;Livre;5.93
Spotify PT;Ace of Spades;Música;1980;NULL;NULL;metal;Motörhead;NULL;Livre;2.81
Spotify PT;Around the World;Música;1999;NULL;NULL;metal;Red Hot Chili Peppers;NULL;18+;3.98
Spotify PT;All Along the Watchtower;Música;1968;NULL;NULL;metal;Jimi Hendrix;NULL;Livre;4.01
Spotify PT;Always Somewhere (2015 - Remaster);Música;1979;NULL;NULL;metal;Scorpions;NULL;Livre;4.96
Spotify PT;Alkaline;Música;2021;NULL;NULL;metal;Sleep Token;NULL;Livre;3.57
Spotify PT;Animals;Música;2021;NULL;NULL;metal;Architects;NULL;18+;4.07
Spotify PT;Awake and Alive;Música;2009;NULL;NULL;metal;Skillet;NULL;Livre;3.49
Spotify PT;Amerika;Música;2004;NULL;NULL;metal;Rammstein;NULL;Livre;3.78
Spotify PT;Let Her Go;Música;2013;NULL;NULL;folk;Passenger;NULL;Livre;4.21
Spotify PT;Little Talks;Música;2012;NULL;NULL;folk;Of Monsters and Men;NULL;Livre;4.44
Spotify PT;Like a Rolling Stone;Música;1965;NULL;NULL;folk;Bob Dylan;NULL;Livre;6.16
Spotify PT;Long Train Runnin';Música;1973;NULL;NULL;folk;The Doobie Brothers;NULL;Livre;3.45
Spotify PT;Loser;Música;1994;NULL;NULL;folk;Beck;NULL;Livre;3.92
Spotify PT;Listen to the Music;Música;1972;NULL;NULL;folk;The Doobie Brothers;NULL;Livre;3.79
Spotify PT;Little Lion Man;Música;2009;NULL;NULL;folk;Mumford & Sons;NULL;18+;4.09
Spotify PT;Looking Too Closely;Música;2014;NULL;NULL;folk;Fink;NULL;Livre;5.18
Spotify PT;Long Cool Woman (In a Black Dress) - 1999 Remaster;Música;1971;NULL;NULL;folk;The Hollies;NULL;Livre;3.32
Spotify PT;Leave a Light On;Música;2019;NULL;NULL;folk;Tom Walker;NULL;Livre;3.1
Spotify PT;Ho Hey;Música;2012;NULL;NULL;folk;The Lumineers;NULL;Livre;2.72
Spotify PT;Line of Fire;Música;2021;NULL;NULL;folk;José González;NULL;Livre;3.13
Spotify PT;Lost With You;Música;2020;NULL;NULL;folk;Patrick Watson;NULL;Livre;2.93
Spotify PT;La Vie En Rose;Música;2015;NULL;NULL;folk;Daniela Andrade;NULL;Livre;1.76
Spotify PT;Light Years;Música;2019;NULL;NULL;folk;The National;NULL;Livre;3.56
Spotify PT;Words (feat. Zara Larsson);Música;2022;NULL;NULL;edm;Alesso;NULL;Livre;2.38
Spotify PT;The Days;Música;2014;NULL;NULL;edm;Avicii;NULL;Livre;4.64
Spotify PT;Get Low (with Liam Payne);Música;2017;NULL;NULL;edm;Zedd;NULL;Livre;3.41
Spotify PT;For Life (feat. Nile Rodgers);Música;2024;NULL;NULL;edm;Kygo;NULL;Livre;2.93
Spotify PT;There for You;Música;2017;NULL;NULL;edm;Martin Garrix;NULL;Livre;3.7
Spotify PT;Clarity;Música;2012;NULL;NULL;edm;Zedd;NULL;Livre;4.52
Spotify PT;ZENLESS;Música;2024;NULL;NULL;edm;Tiësto;NULL;Livre;2.41
